MemoryUsage,ProcessorLoad,InpNetThroughput,OutNetThroughput,OutBandwidth,Latency,V_MemoryUsage,V_ProcessorLoad,V_InpNetThroughput,V_OutNetThroughput,V_OutBandwidth,V_Latency,CLPVariation,CLPVariation_pred
0.3499239055326867,0.4981630127297037,0.8175143262364047,0.7351686155013666,0.1073044396817162,0.0390437901608417,-0.0837323160197589,-0.2965719376486331,0.3685546034671303,0.0834199786343374,-0.8834896638959525,-0.6050556814999984,0.7942587076652455,0.757931239384363
0.1284271493954374,0.8817650306504959,0.1565005831472528,0.3269494175093976,0.2897860758105324,0.9753189337173408,0.0310890832885123,0.1523741330872955,-0.3537698249577321,0.0734438695860492,-0.1499752710631965,0.5547635351776204,-0.6048123557839027,-0.4984533320768902
0.6221734195418355,0.4769740075978336,0.1767178995625709,0.9618809481382,0.9902175856851494,0.7265147549745739,-0.0205098066735721,0.0143544980091216,-0.6031572452124219,0.0055611166877694,0.2278420961628997,0.3785354686916383,0.5975609030808818,0.23909674572027823
0.6323391043012302,0.777910632083948,0.5519920718456964,0.3409320827456383,0.5973244836808734,0.215198456533312,-0.3158880935994136,0.0916906077790673,0.1749692248027307,0.290876597396151,0.4570114399266383,-0.4448422329895674,-0.1424500709309019,-0.1022259924367946
0.6519887897653365,0.1600995962375813,0.0700468314700751,0.8270778093402363,0.8919557269963672,0.4578587686347293,-0.0736492501067095,-0.2389490619367204,-0.0119693834400035,0.0038917942801957,0.1725841012481215,0.1290988918183213,-0.0556038660041097,0.29704099327390787
0.6801590585728037,0.4292138265435825,0.6087283089490159,0.3264989392660478,0.9665775345323188,0.9572811594029408,0.1809619094427711,-0.0028376030596101,0.1473832293735494,0.1439930733402593,0.2173401876144194,0.1945084692322719,0.8832512774573102,0.6924017670554633
0.4110666499595083,0.8557562655441059,0.6213759663998256,0.2953895540179961,0.8525042936934619,0.5526576265150039,0.0802798577049059,0.079334062036204,0.3932021161390679,0.0352141170604138,0.0855367542228117,0.3564242443893994,-0.5869480239984458,-0.40616352700641284
0.3527006929986905,0.7276283468010878,0.2764142722267217,0.1366670525421397,0.7169031038791172,0.68545416663428,0.0764382611733948,0.1095985399464914,-0.6076547625868558,0.0703064920947353,0.0254486486093109,0.363010807763673,0.5236381151792733,0.5659744131016269
0.8532366402249777,0.4354606899003618,0.2793080670534337,0.6006264907689987,0.4689011562482552,0.272627353335687,0.245872217321961,-0.3114221354158608,0.0332595342491771,0.1271804229583819,-0.1309416959387813,-0.4545608639040643,-0.6246275041942413,-0.45625503208037504
0.0525876793185718,0.7471828455086648,0.5072225711339426,0.8601000511389258,0.3818490623818863,0.2957558044296667,-0.224154098021353,0.0834738417518121,-0.3259014312671512,0.1452728939286103,0.0709859192807767,-0.4716764616013076,0.0448482038000717,-0.12930104185704605
0.7020993805717972,0.3448083684005646,0.8570393255755318,0.6292349340256821,0.4268820465216132,0.2138743257317903,0.0821754460444672,-0.1975437881517002,-0.0622727002848992,0.1359213120047195,0.0312304917479941,-0.1742403929511921,0.1877876531134831,0.31675983740076535
0.3361884017579547,0.1300347582123369,0.4447510766854341,0.4171414019580227,0.2058667664321318,0.4532088880734927,-0.1007675076118228,0.021583668490609,0.392568338985081,-0.0524178069190557,-0.1940295802048865,-0.1313403248063921,0.8939342311067586,0.8986265114325892
0.6628512183369162,0.7808598984454509,0.0348716375237353,0.2153307637216042,0.3287775710681678,0.1873845592999113,-0.067670213778375,0.304780253922514,-0.5933991522977026,-0.5429835344433196,-0.3816751452954742,-0.6348662076654275,-0.0096982680498709,0.2961660135750804
0.4072147559477667,0.6403126356473208,0.1732027248381369,0.0561128301257967,0.0236073569902973,0.6697752130437237,-0.3174771067205145,-0.1541926503433524,-0.1871191685338894,-0.0582321655030471,-0.2153724170009137,-0.0801856094030488,0.6624474105300963,0.7968435551033409
0.1606477827606606,0.2521625215752215,0.8794219898437987,0.9390139123880124,0.5723089118021771,0.7814008023167283,-0.2388416693863883,0.026922393358585,0.4221114646673279,-0.0346721390298767,-0.1170523546849027,0.3526722841219739,0.8885870199743783,0.8638753342076118
0.7452129293950687,0.7124700832435686,0.5305693747550035,0.740997238797563,0.6786912451444449,0.8712417884364901,0.170300450621414,0.0337007470799686,-0.2936912674881504,0.2564053511267067,-0.0078694753743456,0.1692633031492459,0.7550372582033518,0.28444232764834476
0.3220725279523206,0.1124608546280009,0.4758176082824498,0.905872082137506,0.6943384790605499,0.7872893247177655,-0.2621970541353904,-0.2640289940329018,0.2243835217851453,-0.0817366018345526,-0.1030632805640799,0.0896125569674479,0.8836066876006297,0.861269845807695
0.0594697284913672,0.1539498960579904,0.7343653620482327,0.3185453681419543,0.6893133474779735,0.4431540961302058,-0.0545396305297363,-0.0593812487297198,0.6972310365006786,0.0893956481039503,-0.0268813157099908,0.2152227189643523,0.9235651581296336,0.9147213965752446
0.3294196585034812,0.6489955874755307,0.8491704724743709,0.7485206642318358,0.6412165092780278,0.519629891840904,0.1723125472341321,0.0339486741779944,0.8299995750925183,0.277144154058086,-0.0747738818700571,0.2723868153614874,0.2394915391695954,0.6183907097677552
0.5426378437042181,0.5787214993300539,0.7068738397830792,0.3818404847631262,0.881307048279028,0.3599422385391493,0.2727492785113627,0.1665167833743634,-0.0623772204437593,0.0721385739846381,0.3700384762308749,-0.2750036443905784,0.3105649393880524,0.5808441373600561
0.4781720470760723,0.9167685847861644,0.513603711815644,0.3861727409407467,0.1742193692863057,0.772590227511977,0.0318750189733122,0.0686852436256544,-0.1707537642783905,0.2977286299220087,-0.1134081528595525,0.159887761359119,-0.68402055768224,-0.611678554629581
0.2587336155752539,0.5048148674552045,0.055318770891707,0.2629446231848742,0.5024134582097355,0.6330432502662992,0.0021896029352725,0.1034080873882405,-0.2289279836618789,-0.1470185702063193,0.2690941182972552,0.0366080726510724,0.800797341861952,0.8308871258406073
0.8874945727228664,0.6070696289011582,0.6432616578648691,0.5371316195888737,0.3904025383691025,0.4511523947502615,0.1475592174406177,-0.0306641548812366,0.2446372944583035,-0.1910911313957733,-0.1609509022238178,0.2936128710025811,-0.6453408149083908,-0.5653873342516095
0.0062137299033243,0.6416606613575758,0.8113699521061646,0.7735907439573619,0.6174185832294508,0.7592960389254458,-0.0050707596289889,0.1808023257093476,0.6131109606727528,0.3619674509706948,-0.0741524904429955,0.4272244307790592,0.6372287494176876,0.7238985252290917
0.5798902064827576,0.9333069317601508,0.0559441542490487,0.6966403252954455,0.6323171883334161,0.5615880386030885,0.1895111124853968,0.1943318156949487,-0.7698965975334219,0.2915266362341149,0.031856554164842,0.2697745541399202,-0.7593449220841938,-0.6710192838129416
0.6858458254635103,0.121895408670765,0.0358919905944822,0.266289990402801,0.9383429522619544,0.2021829067468648,-0.1548655757237367,-0.0450607371711822,-0.5667088114247303,0.1526222728288257,0.0920806751733906,0.1204844127910333,0.2605083161279985,0.39578342330514377
0.2015744901277448,0.7408289658248618,0.4774847697847176,0.5636674326801026,0.7922508196502378,0.682668600288012,-0.0114713835740999,-0.2518058829511472,0.3462950865618101,0.3195564099404503,0.1894713987836919,0.3026540834377166,0.4279472208204202,0.3431200235021991
0.2154763374705578,0.1726252145412382,0.5963425402424074,0.4302398231201154,0.6294410836264479,0.4632029505965001,0.0451607633970305,0.1356838024218645,0.1125064677580683,-0.147223282394854,-0.0883157966002097,0.2577549334163651,0.8715277186287771,0.8635697864996444
0.5413183999666774,0.4675848227097157,0.0964033463446334,0.3986847196366527,0.89030819433657,0.6311198526372506,0.0275998775863515,0.0372373098369266,-0.3834039450744358,0.3528846141716407,0.1309674673122224,-0.0280473398613935,0.6320605069828524,0.7317145183778421
0.6802510266656895,0.4711390579967674,0.6125799785945502,0.7224434922136524,0.3116864294253963,0.5247550633484681,0.0995883664052432,-0.3214913546137046,0.3823455290546824,-0.2345461061519258,0.0556915308194383,0.0789393895178532,0.6359019119500453,0.576866381509872
0.3562390893913618,0.2616578155733775,0.5771244010932052,0.6205494595618548,0.3056082321502063,0.4875498148570536,0.0537730172631519,-0.0777956155025066,-0.360462171228851,-0.2100389797894859,-0.2643000115271042,0.1967651828154314,0.8534439978730277,0.8359132767817925
0.2920405580944541,0.092439932978602,0.9099397951693804,0.43945344623091,0.3559831182037604,0.8241112231346853,0.2217886900424552,0.0807966708194967,0.6454438195310761,0.2016330258219944,-0.2173006180427502,0.0299103691922389,0.9046668603812892,0.9327145797896027
0.3108388835539075,0.2277649850081663,0.1895080603428092,0.3382358818788833,0.3138262205335311,0.2152789387390672,-0.0559127437363333,-0.713738752452366,0.1118377050024548,-0.6465472735919633,-0.3797469717644848,-0.4976070157587187,0.865869451049894,0.8727306551940807
0.5450690183928912,0.8627235585013024,0.398224953432281,0.3684068757363032,0.381078423385303,0.2452239519519653,0.2287706032472177,0.1674872176779922,-0.1028986992516678,0.190281371333137,0.0431296635047998,-0.0927546111908628,-0.6036404071008991,-0.41061936770348967
0.241897956470289,0.0454415090395879,0.8326159829153794,0.3862391153724716,0.0579226517120489,0.8052207728647829,0.1899483271059507,-0.2110649226651217,0.6560635174136656,0.1384071726141487,-0.1263437809603885,0.0204267073500503,0.9260487068467554,1.0
0.5324984446823537,0.3470415794472377,0.1827874413820825,0.5752488644097977,0.0889753987039458,0.9024780777858206,-0.0990714615589499,-0.0083676867297658,-0.0277514476618579,0.1687120958055535,-0.2202646314882042,0.3986865545261155,0.799904644510518,0.828169834097472
0.4171818090498816,0.0686492406913253,0.0020059481235447,0.4228967086997937,0.6882450189095033,0.7468775872917957,-0.051046652979003,-0.26273132597337,-0.0456655761641815,-0.2290360567653189,0.0612129605765274,0.2567833327849944,0.8647171967262132,0.8690636231352659
0.4388658153245268,0.6549787292731625,0.5324929915309993,0.2021926417352189,0.6020606369267879,0.6092205446399234,-0.2706149684206194,0.0157901587976139,-0.3158543779953047,-0.1684294741838953,-0.0856110848364405,0.0525852280471287,0.6699995299450422,0.6684505649059376
0.8553517208989049,0.7937816711744345,0.3386508045981745,0.6874608538092855,0.2800439970585286,0.3177632677517293,-0.0565221627809393,0.1140216544666583,-0.5538298502426442,-0.1156415628340707,0.222527558405821,0.162338215489941,-0.5690057469361014,-0.3757808264819515
0.9537561625757413,0.2989959742930283,0.4471769318888059,0.2225913367494278,0.3099204904490328,0.0752772070692846,0.2590804697054691,-0.0927036095513638,0.0038779552010152,0.185977653766144,-0.6805944451033332,-0.8927362056926291,-0.7474748592658077,-0.7904872725266726
0.5751750173492811,0.5631549831888093,0.8281509681341247,0.5635712596495712,0.7110535933793762,0.3315751371318047,-0.1129275232903069,0.1468533578472924,0.2615396071239503,0.0180947911535022,0.4882885456672748,-0.3736777998182622,0.112298438929794,0.44328532857024633
0.7069531661647506,0.0360687271238033,0.8879859468100852,0.5700970144288496,0.6377378759364457,0.1897545707721971,-0.0286397755276113,-0.2796825262272563,0.4210650265759118,0.2294259475666005,0.1597445269429068,-0.6165431402979005,-0.0212677870395506,0.33411542926726545
0.3971645963313155,0.2350007775509392,0.7645441624866336,0.4826410251627959,0.251725568011681,0.5428444940721416,0.1629071303677102,0.0747367142305901,0.3273908638162684,0.1221121891992154,-0.116516968236,0.3265155606580134,0.8378187977180528,0.8547279951991436
0.7087887595856113,0.3414576543312636,0.9367373316453248,0.8718679274709411,0.6900619754949039,0.7076137493859411,-0.2058149839386671,-0.024997009626095,-0.0163980546536266,0.015962438357423,0.2251237421593057,-0.0651634470266868,0.5447930286830892,0.34003385622322196
0.695094239117882,0.634265570431167,0.5301654903889402,0.523962428921706,0.230411185674212,0.762676890060589,-0.0508401970707275,-0.2366567191356992,0.4085756834660443,0.1448907155479881,-0.1697044766007924,0.1189093242683967,0.62625791128283,0.6477933512781415
0.3064026339411854,0.3444563274847809,0.6278261393258149,0.5829435254775155,0.8626142395997198,0.6426419623126485,-0.1591678458229404,0.1406088106328174,-0.2103394301523822,0.1535079352813265,-0.1300723778015915,0.1126619292850877,0.803240979021019,0.7904542638620542
0.7486387084715158,0.2790998932729739,0.5812071902461438,0.4160160493801598,0.8872080761022118,0.2499890662056648,-0.0348890237148207,-0.032648507359604,-0.3006128403547026,0.1800986245826935,-0.0867927083373524,0.0227949922072417,0.0200382060092032,-0.13440100212223594
0.1006461314211371,0.7050069563630108,0.6458177551130501,0.2486698755215614,0.209038178529222,0.6216325389617751,0.026674996498078,-0.0270684187173085,-0.3323763500714238,-0.0139955837836528,-0.2275608427317525,0.1653920496420429,0.6262657969362001,0.7043775224904207
0.7815147730993277,0.9831702270696604,0.8961721516683852,0.5468430319160503,0.2891587260051217,0.704740345355291,0.3363781602011533,0.151866629461815,0.3083805907445304,-0.2487485032848895,0.1067025520996793,0.1424183977343242,-0.8181189796368755,-0.6908115788139212
0.2732646026303599,0.0741325998362878,0.4344246973849588,0.6419292627282835,0.3714580780270636,0.3710321563091868,-0.1941804889930605,0.0321189971201814,0.3430467061614384,-0.1441000831103199,0.0848303299377323,0.084422348360132,0.8775325737230137,0.8824142037051657
0.4054021888833441,0.992438261574672,0.5976977306375362,0.4911374683402679,0.7991187729941417,0.6486871585382926,0.0585995275508938,0.0396624504358373,0.0948804819506068,-0.0448782238893244,0.1638565188119956,-0.0486524542151092,-0.8482494021801671,-0.9063132821897876
0.2760731892645304,0.813411994077938,0.1301978360764318,0.5876966167952522,0.1194085289090845,0.289157697051829,0.0525970959593215,-0.0970198437646273,-0.2862423202770388,0.3706048768371912,-0.6489821311650611,-0.3652286896792747,-0.2666127070995717,-0.045300671530947786
0.3075611121019838,0.0503732221975388,0.561765333506639,0.6909272310332393,0.3302311119454293,0.7718720260977636,0.2649008670221625,-0.2223944301834419,-0.0747800666191993,0.2570512355407424,0.0233447458438381,0.3493148338414787,0.9015348236369471,0.9173557876134467
0.3056355384566254,0.8754616789025248,0.2558357963515674,0.7649412399218407,0.4414735773687435,0.9373102452599118,0.0053352228259467,0.0481337954732922,-0.3685357088386206,0.2190375787915022,0.2037365526325321,0.5294940511830251,-0.5933402556025952,-0.44923712636685437
0.7748560310826664,0.4139534839698069,0.0450957886830884,0.7563099415776172,0.2381707865301665,0.8495053404829801,0.3702503575855945,0.2020734445752947,-0.8015386376262532,-0.0698514370577477,0.0366054193451754,0.381905550152681,0.1246358420613772,0.09203007015166915
0.5973505891702919,0.4775179205650866,0.0431645794614372,0.0595616493016389,0.5082742623941996,0.541450802139742,0.1350722979865103,0.2404374849920989,-0.5581073507133626,-0.2398479495462721,-0.0398349228203311,0.1768470220318536,0.8002990524371381,0.7295079201610066
0.4434652909602691,0.3751510383122758,0.1102195494912996,0.8857467409331297,0.7201571475543458,0.0023180788815055,-0.3198814876432805,0.1983707153607051,-0.8213576843726721,-0.0295935766481023,0.353456308857215,-0.6660418037138505,0.6614785212469462,0.2074798093893045
0.2952864851776419,0.4378284630192924,0.3179911807156032,0.0996502450623117,0.0577930048615405,0.6509017463082664,0.0140736739554196,-0.1139711752751505,-0.0738051114448468,0.0071441982336184,-0.1366018868187212,0.2968859651368279,0.8057840545919791,0.9089453152882784
0.6698973890546063,0.7677667269030166,0.5417517379459369,0.5631666645852145,0.2100439051021384,0.2512450856971722,0.0332655035042521,0.0047677409982848,0.0761784910892593,0.3943104938963681,-0.7809517849514173,-0.5256912771721853,0.267176333665084,0.25466942330171816
0.2710309332303752,0.3278612349253951,0.2519948069767599,0.241990942193101,0.1909597032803037,0.8136145666528589,-0.0242555519472666,-0.1099672280938973,-0.0659963737388433,0.1423406971307892,0.1331666984187632,0.1627128203445925,0.8554840164125541,0.9265775983426318
0.3851631248146582,0.6548967750084568,0.1562871814302633,0.5749072752295092,0.3938570226487471,0.4675551031552196,-0.1928845588642321,-0.2088804471504478,-0.1088271036157746,0.1645417386430469,0.3696388076184551,0.0927821771315388,0.6124539261991486,0.6838278009839925
0.4972788043871093,0.2613474465493938,0.7782101177200247,0.9728520384029836,0.127124819139202,0.2377533126527726,-0.0777647378929381,0.0826941175317073,0.4126251379575441,0.2257499454645074,-0.244188977466907,-0.1608087930674075,0.8121707585851295,0.774955859991554
0.830282053879459,0.5636602930474977,0.812999452091556,0.9572745377628816,0.8871647826030867,0.7969944109184105,-0.0496235346643869,0.0819151262429975,0.4449065494862717,0.3570378017428475,-0.0925598549585725,0.4642329027473563,-0.3918957178982818,-0.42945243658159576
0.3421510356605692,0.4175610580298812,0.4841959215943845,0.6071203879908601,0.6519958254800121,0.8992213237858477,-0.024011188702632,0.1056202867240679,-0.1414516950298195,-0.0696500378542577,0.1941430479350635,0.4162340727708895,0.8271654986854226,0.8266062770985482
0.6711934337502612,0.3802075268178727,0.0558377281307063,0.8497332906391435,0.3045399050991184,0.3769335218159422,-0.0401504853872085,0.0735718604055762,-0.2114239182183988,0.1716263017678884,0.0631302421619313,0.080428424683954,0.6500038448222469,0.5225075750399166
0.8482571750534047,0.8277355707545271,0.6546014511992435,0.6463363808628226,0.1773969464911772,0.7886001634583297,-0.0855520295189395,0.0756164404842262,0.5975631682243893,-0.2702332782124534,-0.1492562024677073,0.2023009961569413,-0.5429308696993087,-0.461483748907154
0.3288017442612483,0.1178954646521066,0.6539260789638833,0.655795718404319,0.613070671924089,0.9813522807953255,-0.1673058499439055,0.1055980649548882,-0.1852239809130447,-0.0835804724095643,-0.003565174594396,0.3932735243126459,0.8983763849722117,0.9057210430438802
0.698848212476689,0.0015467582485813,0.8256856726329176,0.7059132181080234,0.5477156360195601,0.011841274081347,-0.0454223043354684,-0.1017514678671239,0.166839155127781,0.0368170850514277,0.5421080884011467,-0.882895272411853,-0.2914657238152308,0.4124497384925594
0.9297948711931908,0.8255113002124475,0.49139737131498,0.611805498505374,0.6064504516749101,0.7574101065750127,-0.0336583041072737,-0.0559010485125733,-0.0369899220511825,0.0363907875968917,0.066793506274138,0.2380822577317092,-0.7143509004531791,-0.6736146998076492
